Date,Ticker,Close
2022-01-03,UNVR.JK,3601.983642578125
2022-01-04,UNVR.JK,3619.01416015625
2022-01-05,UNVR.JK,3584.953125
2022-01-06,UNVR.JK,3601.983642578125
2022-01-07,UNVR.JK,3593.46826171875
2022-01-10,UNVR.JK,3619.01416015625
2022-01-11,UNVR.JK,3559.40673828125
2022-01-12,UNVR.JK,3687.136474609375
2022-01-13,UNVR.JK,3636.044677734375
2022-01-14,UNVR.JK,3593.46826171875
2022-01-17,UNVR.JK,3533.860595703125
2022-01-18,UNVR.JK,3499.7998046875
2022-01-19,UNVR.JK,3491.2841796875
2022-01-20,UNVR.JK,3491.2841796875
2022-01-21,UNVR.JK,3533.860595703125
2022-01-24,UNVR.JK,3474.253662109375
2022-01-25,UNVR.JK,3457.222900390625
2022-01-26,UNVR.JK,3516.830322265625
2022-01-27,UNVR.JK,3457.222900390625
2022-01-28,UNVR.JK,3448.7080078125
2022-01-31,UNVR.JK,3431.677001953125
2022-02-02,UNVR.JK,3448.7080078125
2022-02-03,UNVR.JK,3414.646484375
2022-02-04,UNVR.JK,3423.161865234375
2022-02-07,UNVR.JK,3406.130859375
2022-02-08,UNVR.JK,3406.130859375
2022-02-09,UNVR.JK,3372.06982421875
2022-02-10,UNVR.JK,3389.1005859375
2022-02-11,UNVR.JK,3320.9775390625
2022-02-14,UNVR.JK,3278.40087890625
2022-02-15,UNVR.JK,3295.431640625
2022-02-16,UNVR.JK,3295.431640625
2022-02-17,UNVR.JK,3261.3701171875
2022-02-18,UNVR.JK,3278.40087890625
2022-02-21,UNVR.JK,3278.40087890625
2022-02-22,UNVR.JK,3244.33984375
2022-02-23,UNVR.JK,3252.85498046875
2022-02-24,UNVR.JK,3142.15576171875
2022-02-25,UNVR.JK,3133.64013671875
2022-03-01,UNVR.JK,3133.64013671875
2022-03-02,UNVR.JK,3116.60986328125
2022-03-04,UNVR.JK,2997.39501953125
2022-03-07,UNVR.JK,2920.757080078125
2022-03-08,UNVR.JK,2861.150390625
2022-03-09,UNVR.JK,2895.211669921875
2022-03-10,UNVR.JK,2920.757080078125
2022-03-11,UNVR.JK,2869.66552734375
2022-03-14,UNVR.JK,2878.180908203125
2022-03-15,UNVR.JK,2793.027587890625
2022-03-16,UNVR.JK,2937.787841796875
2022-03-17,UNVR.JK,2912.2421875
2022-03-18,UNVR.JK,2861.150390625
2022-03-21,UNVR.JK,2946.303466796875
2022-03-22,UNVR.JK,2971.849609375
2022-03-23,UNVR.JK,2903.726318359375
2022-03-24,UNVR.JK,2878.180908203125
2022-03-25,UNVR.JK,2895.211669921875
2022-03-28,UNVR.JK,2946.303466796875
2022-03-29,UNVR.JK,2963.333984375
2022-03-30,UNVR.JK,3167.701904296875
2022-03-31,UNVR.JK,3116.60986328125
2022-04-01,UNVR.JK,3082.548583984375
2022-04-04,UNVR.JK,3039.971923828125
2022-04-05,UNVR.JK,3133.64013671875
2022-04-06,UNVR.JK,3065.517822265625
2022-04-07,UNVR.JK,3039.971923828125
2022-04-08,UNVR.JK,3014.42578125
2022-04-11,UNVR.JK,2946.303466796875
2022-04-12,UNVR.JK,2997.39501953125
2022-04-13,UNVR.JK,2929.272705078125
2022-04-14,UNVR.JK,2895.211669921875
2022-04-18,UNVR.JK,2886.696044921875
2022-04-19,UNVR.JK,2852.634765625
2022-04-20,UNVR.JK,2954.818359375
2022-04-21,UNVR.JK,2895.211669921875
2022-04-22,UNVR.JK,2920.757080078125
2022-04-25,UNVR.JK,3142.15576171875
2022-04-26,UNVR.JK,3312.462158203125
2022-04-27,UNVR.JK,3244.33984375
2022-04-28,UNVR.JK,3312.462158203125
2022-05-09,UNVR.JK,3414.646484375
2022-05-10,UNVR.JK,3729.713134765625
2022-05-11,UNVR.JK,4155.47998046875
2022-05-12,UNVR.JK,3993.688232421875
2022-05-13,UNVR.JK,4087.357177734375
2022-05-17,UNVR.JK,4087.357177734375
2022-05-18,UNVR.JK,4278.951171875
2022-05-19,UNVR.JK,4155.47998046875
2022-05-20,UNVR.JK,4300.24072265625
2022-05-23,UNVR.JK,4155.47998046875
2022-05-24,UNVR.JK,4095.871826171875
2022-05-25,UNVR.JK,4061.810791015625
2022-05-27,UNVR.JK,4053.295166015625
2022-05-30,UNVR.JK,3959.626708984375
2022-05-31,UNVR.JK,4027.749755859375
2022-06-02,UNVR.JK,4078.841796875
2022-06-03,UNVR.JK,4019.234130859375
2022-06-06,UNVR.JK,4061.810791015625
2022-06-07,UNVR.JK,4027.749755859375
2022-06-08,UNVR.JK,4163.9951171875
2022-06-09,UNVR.JK,4104.3876953125
2022-06-10,UNVR.JK,4044.7802734375
2022-06-13,UNVR.JK,3993.688232421875
2022-06-14,UNVR.JK,4036.265625
2022-06-15,UNVR.JK,4087.357177734375
2022-06-16,UNVR.JK,4087.357177734375
2022-06-17,UNVR.JK,3959.626708984375
2022-06-20,UNVR.JK,4278.951171875
2022-06-21,UNVR.JK,4300.24072265625
2022-06-22,UNVR.JK,4163.9951171875
2022-06-23,UNVR.JK,4223.60302734375
2022-06-24,UNVR.JK,4322.34912109375
2022-06-27,UNVR.JK,4313.68701171875
2022-06-28,UNVR.JK,4374.32177734375
2022-06-29,UNVR.JK,4279.0390625
2022-06-30,UNVR.JK,4131.78466796875
2022-07-01,UNVR.JK,4183.7568359375
2022-07-04,UNVR.JK,4071.150634765625
2022-07-05,UNVR.JK,4123.12255859375
2022-07-06,UNVR.JK,4140.447265625
2022-07-07,UNVR.JK,4331.01171875
2022-07-08,UNVR.JK,4235.7294921875
2022-07-11,UNVR.JK,4157.77099609375
2022-07-12,UNVR.JK,4227.06640625
2022-07-13,UNVR.JK,4244.39111328125
2022-07-14,UNVR.JK,4244.39111328125
2022-07-15,UNVR.JK,4183.7568359375
2022-07-18,UNVR.JK,4313.68701171875
2022-07-19,UNVR.JK,4305.025390625
2022-07-20,UNVR.JK,4305.025390625
2022-07-21,UNVR.JK,4331.01171875
2022-07-22,UNVR.JK,4331.01171875
2022-07-25,UNVR.JK,4270.37744140625
2022-07-26,UNVR.JK,4270.37744140625
2022-07-27,UNVR.JK,4088.474365234375
2022-07-28,UNVR.JK,3906.572265625
2022-07-29,UNVR.JK,3906.572265625
2022-08-01,UNVR.JK,3941.220458984375
2022-08-02,UNVR.JK,3984.52978515625
2022-08-03,UNVR.JK,3975.86865234375
2022-08-04,UNVR.JK,3984.52978515625
