Date,Ticker,Close
2022-01-03,MSFT,325.03802490234375
2022-01-04,MSFT,319.4645690917969
2022-01-05,MSFT,307.20098876953125
2022-01-06,MSFT,304.7735595703125
2022-01-07,MSFT,304.9289245605469
2022-01-10,MSFT,305.1522216796875
2022-01-11,MSFT,305.84161376953125
2022-01-12,MSFT,309.03619384765625
2022-01-13,MSFT,295.95703125
2022-01-14,MSFT,301.2003479003906
2022-01-18,MSFT,293.8693542480469
2022-01-19,MSFT,294.5296325683594
2022-01-20,MSFT,292.84979248046875
2022-01-21,MSFT,287.44134521484375
2022-01-24,MSFT,287.7715759277344
2022-01-25,MSFT,280.12017822265625
2022-01-26,MSFT,288.1016845703125
2022-01-27,MSFT,291.140869140625
2022-01-28,MSFT,299.3166198730469
2022-01-31,MSFT,301.9577331542969
2022-02-01,MSFT,299.8021240234375
2022-02-02,MSFT,304.3657531738281
2022-02-03,MSFT,292.5099792480469
2022-02-04,MSFT,297.06390380859375
2022-02-07,MSFT,292.2186584472656
2022-02-08,MSFT,295.7239685058594
2022-02-09,MSFT,302.18109130859375
2022-02-10,MSFT,293.607177734375
2022-02-11,MSFT,286.4801025390625
2022-02-14,MSFT,286.44134521484375
2022-02-15,MSFT,291.7526550292969
2022-02-16,MSFT,291.41204833984375
2022-02-17,MSFT,282.87890625
2022-02-18,MSFT,280.1545104980469
2022-02-22,MSFT,279.9501647949219
2022-02-23,MSFT,272.70135498046875
2022-02-24,MSFT,286.6346435546875
2022-02-25,MSFT,289.28118896484375
2022-02-28,MSFT,290.7212219238281
2022-03-01,MSFT,286.98492431640625
2022-03-02,MSFT,292.08343505859375
2022-03-03,MSFT,287.92877197265625
2022-03-04,MSFT,282.0323486328125
2022-03-07,MSFT,271.37811279296875
2022-03-08,MSFT,268.40069580078125
2022-03-09,MSFT,280.7091369628906
2022-03-10,MSFT,277.877685546875
2022-03-11,MSFT,272.50677490234375
2022-03-14,MSFT,268.97479248046875
2022-03-15,MSFT,279.3955383300781
2022-03-16,MSFT,286.4400634765625
2022-03-17,MSFT,287.2476501464844
2022-03-18,MSFT,292.3169250488281
2022-03-21,MSFT,291.08123779296875
2022-03-22,MSFT,295.8489074707031
2022-03-23,MSFT,291.4023132324219
2022-03-24,MSFT,295.8878173828125
2022-03-25,MSFT,295.4791564941406
2022-03-28,MSFT,302.30963134765625
2022-03-29,MSFT,306.89239501953125
2022-03-30,MSFT,305.3842468261719
2022-03-31,MSFT,299.98419189453125
2022-04-01,MSFT,301.0642395019531
2022-04-04,MSFT,306.4642639160156
2022-04-05,MSFT,302.48480224609375
2022-04-06,MSFT,291.41204833984375
2022-04-07,MSFT,293.2315673828125
2022-04-08,MSFT,288.950439453125
2022-04-11,MSFT,277.556640625
2022-04-12,MSFT,274.44305419921875
2022-04-13,MSFT,279.8528747558594
2022-04-14,MSFT,272.2732238769531
2022-04-18,MSFT,272.9446105957031
2022-04-19,MSFT,277.5955505371094
2022-04-20,MSFT,278.6269226074219
2022-04-21,MSFT,273.2267761230469
2022-04-22,MSFT,266.6298828125
2022-04-25,MSFT,273.1392517089844
2022-04-26,MSFT,262.92279052734375
2022-04-27,MSFT,275.57171630859375
2022-04-28,MSFT,281.80865478515625
2022-04-29,MSFT,270.0256652832031
2022-05-02,MSFT,276.7879333496094
2022-05-03,MSFT,274.1706237792969
2022-05-04,MSFT,282.1491394042969
2022-05-05,MSFT,269.86016845703125
2022-05-06,MSFT,267.3109436035156
2022-05-09,MSFT,257.4350891113281
2022-05-10,MSFT,262.2221984863281
2022-05-11,MSFT,253.5138702392578
2022-05-12,MSFT,248.454345703125
2022-05-13,MSFT,254.0685272216797
2022-05-16,MSFT,254.438232421875
2022-05-17,MSFT,259.61456298828125
2022-05-18,MSFT,247.79444885253906
2022-05-19,MSFT,246.87767028808594
2022-05-20,MSFT,246.31202697753906
2022-05-23,MSFT,254.20184326171875
2022-05-24,MSFT,253.19737243652344
2022-05-25,MSFT,256.0256042480469
2022-05-26,MSFT,259.3220520019531
2022-05-27,MSFT,266.4804382324219
2022-05-31,MSFT,265.1442565917969
2022-06-01,MSFT,265.6806945800781
2022-06-02,MSFT,267.7872619628906
2022-06-03,MSFT,263.34002685546875
2022-06-06,MSFT,262.10150146484375
2022-06-07,MSFT,265.75872802734375
2022-06-08,MSFT,263.720458984375
2022-06-09,MSFT,258.239501953125
2022-06-10,MSFT,246.7313690185547
2022-06-13,MSFT,236.26681518554688
2022-06-14,MSFT,238.44166564941406
2022-06-15,MSFT,245.53179931640625
2022-06-16,MSFT,238.90977478027344
2022-06-17,MSFT,241.5234832763672
2022-06-21,MSFT,247.46279907226562
2022-06-22,MSFT,246.867919921875
2022-06-23,MSFT,252.4561309814453
2022-06-24,MSFT,261.07745361328125
2022-06-27,MSFT,258.33709716796875
2022-06-28,MSFT,250.13504028320312
2022-06-29,MSFT,253.82150268554688
2022-06-30,MSFT,250.4763641357422
2022-07-01,MSFT,253.1583251953125
2022-07-05,MSFT,256.347412109375
2022-07-06,MSFT,259.6243591308594
2022-07-07,MSFT,261.7601318359375
2022-07-08,MSFT,261.0384826660156
2022-07-11,MSFT,257.9664001464844
2022-07-12,MSFT,247.39456176757812
2022-07-13,MSFT,246.46807861328125
2022-07-14,MSFT,247.79444885253906
2022-07-15,MSFT,250.3690948486328
2022-07-18,MSFT,247.96023559570312
2022-07-19,MSFT,253.10958862304688
2022-07-20,MSFT,255.78179931640625
2022-07-21,MSFT,258.2882080078125
2022-07-22,MSFT,253.9190673828125
2022-07-25,MSFT,252.42691040039062
2022-07-26,MSFT,245.6683349609375
2022-07-27,MSFT,262.0917663574219
2022-07-28,MSFT,269.5719909667969
2022-07-29,MSFT,273.7948913574219
