Date,Ticker,Close
2022-04-11,GOTO,382.0
2022-04-12,GOTO,370.0
2022-04-13,GOTO,374.0
2022-04-14,GOTO,376.0
2022-04-18,GOTO,378.0
2022-04-19,GOTO,358.0
2022-04-20,GOTO,338.0
2022-04-21,GOTO,340.0
2022-04-22,GOTO,340.0
2022-04-25,GOTO,328.0
2022-04-26,GOTO,310.0
2022-04-27,GOTO,290.0
2022-04-28,GOTO,272.0
2022-05-09,GOTO,254.0
2022-05-10,GOTO,238.0
2022-05-11,GOTO,222.0
2022-05-12,GOTO,208.0
2022-05-13,GOTO,194.0
2022-05-17,GOTO,200.0
2022-05-18,GOTO,248.0
2022-05-19,GOTO,280.0
2022-05-20,GOTO,304.0
2022-05-23,GOTO,296.0
2022-05-24,GOTO,302.0
2022-05-25,GOTO,304.0
2022-05-27,GOTO,312.0
2022-05-30,GOTO,314.0
2022-05-31,GOTO,304.0
2022-06-02,GOTO,344.0
2022-06-03,GOTO,354.0
2022-06-06,GOTO,330.0
2022-06-07,GOTO,364.0
2022-06-08,GOTO,378.0
2022-06-09,GOTO,384.0
2022-06-10,GOTO,386.0
2022-06-13,GOTO,388.0
2022-06-14,GOTO,400.0
2022-06-15,GOTO,404.0
2022-06-16,GOTO,392.0
2022-06-17,GOTO,366.0
2022-06-20,GOTO,370.0
2022-06-21,GOTO,378.0
2022-06-22,GOTO,380.0
2022-06-23,GOTO,380.0
2022-06-24,GOTO,392.0
2022-06-27,GOTO,394.0
2022-06-28,GOTO,392.0
2022-06-29,GOTO,390.0
2022-06-30,GOTO,388.0
2022-07-01,GOTO,370.0
2022-07-04,GOTO,346.0
2022-07-05,GOTO,334.0
2022-07-06,GOTO,324.0
2022-07-07,GOTO,338.0
2022-07-08,GOTO,350.0
2022-07-11,GOTO,338.0
2022-07-12,GOTO,330.0
2022-07-13,GOTO,324.0
2022-07-14,GOTO,332.0
2022-07-15,GOTO,320.0
2022-07-18,GOTO,298.0
2022-07-19,GOTO,302.0
2022-07-20,GOTO,308.0
2022-07-21,GOTO,300.0
2022-07-22,GOTO,308.0
2022-07-25,GOTO,300.0
2022-07-26,GOTO,292.0
2022-07-27,GOTO,294.0
2022-07-28,GOTO,306.0
2022-07-29,GOTO,296.0
2022-08-01,GOTO,286.0
2022-08-02,GOTO,286.0
2022-08-03,GOTO,296.0
2022-08-04,GOTO,296.0
2022-08-05,GOTO,296.0
2022-08-08,GOTO,282.0
2022-08-09,GOTO,280.0
2022-08-10,GOTO,280.0
2022-08-11,GOTO,296.0
2022-08-12,GOTO,292.0
2022-08-15,GOTO,294.0
2022-08-16,GOTO,324.0
2022-08-18,GOTO,334.0
2022-08-19,GOTO,334.0
2022-08-22,GOTO,320.0
2022-08-23,GOTO,326.0
2022-08-24,GOTO,328.0
2022-08-25,GOTO,326.0
2022-08-26,GOTO,318.0
2022-08-29,GOTO,320.0
2022-08-30,GOTO,324.0
2022-08-31,GOTO,302.0
2022-09-01,GOTO,290.0
2022-09-02,GOTO,284.0
2022-09-05,GOTO,282.0
2022-09-06,GOTO,282.0
2022-09-07,GOTO,282.0
2022-09-08,GOTO,286.0
2022-09-09,GOTO,282.0
2022-09-12,GOTO,278.0
2022-09-13,GOTO,276.0
2022-09-14,GOTO,272.0
2022-09-15,GOTO,266.0
2022-09-16,GOTO,248.0
2022-09-19,GOTO,242.0
2022-09-20,GOTO,266.0
2022-09-21,GOTO,264.0
2022-09-22,GOTO,264.0
2022-09-23,GOTO,264.0
2022-09-26,GOTO,256.0
2022-09-27,GOTO,252.0
2022-09-28,GOTO,258.0
2022-09-29,GOTO,250.0
2022-09-30,GOTO,246.0
2022-10-03,GOTO,238.0
2022-10-04,GOTO,238.0
2022-10-05,GOTO,242.0
2022-10-06,GOTO,246.0
2022-10-07,GOTO,244.0
2022-10-10,GOTO,242.0
2022-10-11,GOTO,228.0
2022-10-12,GOTO,218.0
2022-10-13,GOTO,212.0
2022-10-14,GOTO,202.0
2022-10-17,GOTO,208.0
2022-10-18,GOTO,206.0
2022-10-19,GOTO,204.0
2022-10-20,GOTO,206.0
2022-10-21,GOTO,200.0
2022-10-24,GOTO,190.0
2022-10-25,GOTO,193.0
2022-10-26,GOTO,197.0
2022-10-27,GOTO,198.0
2022-10-28,GOTO,189.0
2022-10-31,GOTO,186.0
2022-11-01,GOTO,184.0
2022-11-02,GOTO,195.0
2022-11-03,GOTO,200.0
2022-11-04,GOTO,200.0
2022-11-07,GOTO,197.0
2022-11-08,GOTO,194.0
2022-11-09,GOTO,199.0
2022-11-10,GOTO,188.0
2022-11-11,GOTO,210.0
2022-11-14,GOTO,204.0
2022-11-15,GOTO,204.0
2022-11-16,GOTO,218.0
2022-11-17,GOTO,214.0
2022-11-18,GOTO,222.0
2022-11-21,GOTO,210.0
2022-11-22,GOTO,196.0
2022-11-23,GOTO,191.0
2022-11-24,GOTO,188.0
2022-11-25,GOTO,185.0
2022-11-28,GOTO,173.0
2022-11-29,GOTO,162.0
2022-11-30,GOTO,151.0
2022-12-01,GOTO,141.0
2022-12-02,GOTO,132.0
2022-12-05,GOTO,123.0
2022-12-06,GOTO,115.0
2022-12-07,GOTO,107.0
2022-12-08,GOTO,100.0
2022-12-09,GOTO,93.0
2022-12-12,GOTO,87.0
2022-12-13,GOTO,100.0
2022-12-14,GOTO,94.0
2022-12-15,GOTO,97.0
2022-12-16,GOTO,96.0
2022-12-19,GOTO,92.0
2022-12-20,GOTO,87.0
2022-12-21,GOTO,89.0
2022-12-22,GOTO,89.0
2022-12-23,GOTO,86.0
2022-12-26,GOTO,82.0
2022-12-27,GOTO,91.0
2022-12-28,GOTO,91.0
2022-12-29,GOTO,97.0
2022-12-30,GOTO,91.0
2023-01-02,GOTO,93.0
2023-01-03,GOTO,95.0
2023-01-04,GOTO,96.0
2023-01-05,GOTO,92.0
2023-01-06,GOTO,95.0
2023-01-09,GOTO,93.0
2023-01-10,GOTO,95.0
2023-01-11,GOTO,94.0
2023-01-12,GOTO,97.0
2023-01-13,GOTO,105.0
2023-01-16,GOTO,107.0
2023-01-17,GOTO,114.0
2023-01-18,GOTO,114.0
2023-01-19,GOTO,115.0
2023-01-20,GOTO,114.0
2023-01-24,GOTO,119.0
2023-01-25,GOTO,117.0
2023-01-26,GOTO,115.0
2023-01-27,GOTO,117.0
2023-01-30,GOTO,113.0
2023-01-31,GOTO,112.0
2023-02-01,GOTO,113.0
2023-02-02,GOTO,124.0
2023-02-03,GOTO,124.0
2023-02-06,GOTO,120.0
2023-02-07,GOTO,123.0
2023-02-08,GOTO,120.0
2023-02-09,GOTO,112.0
2023-02-10,GOTO,105.0
2023-02-13,GOTO,116.0
2023-02-14,GOTO,119.0
2023-02-15,GOTO,118.0
2023-02-16,GOTO,121.0
2023-02-17,GOTO,125.0
2023-02-20,GOTO,122.0
2023-02-21,GOTO,121.0
2023-02-22,GOTO,116.0
2023-02-23,GOTO,116.0
2023-02-24,GOTO,120.0
2023-02-27,GOTO,118.0
2023-02-28,GOTO,118.0
2023-03-01,GOTO,122.0
2023-03-02,GOTO,121.0
2023-03-03,GOTO,124.0
2023-03-06,GOTO,128.0
2023-03-07,GOTO,129.0
2023-03-08,GOTO,130.0
2023-03-09,GOTO,129.0
2023-03-10,GOTO,125.0
2023-03-13,GOTO,126.0
2023-03-14,GOTO,121.0
2023-03-15,GOTO,121.0
2023-03-16,GOTO,117.0
2023-03-17,GOTO,116.0
2023-03-20,GOTO,108.0
2023-03-21,GOTO,110.0
2023-03-24,GOTO,115.0
2023-03-27,GOTO,115.0
2023-03-28,GOTO,118.0
2023-03-29,GOTO,116.0
2023-03-30,GOTO,112.0
2023-03-31,GOTO,109.0
2023-04-03,GOTO,110.0
2023-04-04,GOTO,110.0
2023-04-05,GOTO,107.0
2023-04-06,GOTO,101.0
2023-04-10,GOTO,94.0
2023-04-11,GOTO,99.0
2023-04-12,GOTO,93.0
2023-04-13,GOTO,91.0
2023-04-14,GOTO,92.0
2023-04-17,GOTO,92.0
2023-04-18,GOTO,95.0
2023-04-26,GOTO,95.0
2023-04-27,GOTO,99.0
2023-04-28,GOTO,104.0
2023-05-02,GOTO,103.0
2023-05-03,GOTO,100.0
2023-05-04,GOTO,109.0
2023-05-05,GOTO,106.0
2023-05-08,GOTO,106.0
2023-05-09,GOTO,109.0
2023-05-10,GOTO,118.0
2023-05-11,GOTO,116.0
2023-05-12,GOTO,116.0
2023-05-15,GOTO,117.0
2023-05-16,GOTO,118.0
2023-05-17,GOTO,113.0
2023-05-19,GOTO,115.0
2023-05-22,GOTO,114.0
2023-05-23,GOTO,115.0
2023-05-24,GOTO,114.0
2023-05-25,GOTO,111.0
2023-05-26,GOTO,104.0
2023-05-29,GOTO,108.0
2023-05-30,GOTO,109.0
2023-05-31,GOTO,147.0
2023-06-05,GOTO,125.0
2023-06-06,GOTO,119.0
2023-06-07,GOTO,116.0
2023-06-08,GOTO,125.0
2023-06-09,GOTO,127.0
2023-06-12,GOTO,124.0
2023-06-13,GOTO,121.0
2023-06-14,GOTO,116.0
2023-06-15,GOTO,116.0
2023-06-16,GOTO,117.0
2023-06-19,GOTO,117.0
2023-06-20,GOTO,118.0
2023-06-21,GOTO,118.0
2023-06-22,GOTO,115.0
2023-06-23,GOTO,113.0
2023-06-26,GOTO,114.0
2023-06-27,GOTO,110.0
2023-07-03,GOTO,112.0
2023-07-04,GOTO,109.0
2023-07-05,GOTO,109.0
2023-07-06,GOTO,112.0
2023-07-07,GOTO,108.0
2023-07-10,GOTO,108.0
2023-07-11,GOTO,106.0
2023-07-12,GOTO,108.0
2023-07-13,GOTO,109.0
2023-07-14,GOTO,113.0
2023-07-17,GOTO,118.0
2023-07-18,GOTO,115.0
2023-07-20,GOTO,114.0
2023-07-21,GOTO,113.0
2023-07-24,GOTO,111.0
2023-07-25,GOTO,114.0
2023-07-26,GOTO,113.0
2023-07-27,GOTO,111.0
2023-07-28,GOTO,111.0
2023-07-31,GOTO,113.0
2023-08-01,GOTO,112.0
2023-08-02,GOTO,109.0
2023-08-03,GOTO,109.0
2023-08-04,GOTO,108.0
2023-08-07,GOTO,109.0
2023-08-08,GOTO,104.0
2023-08-09,GOTO,93.0
2023-08-10,GOTO,94.0
2023-08-11,GOTO,91.0
2023-08-14,GOTO,91.0
2023-08-15,GOTO,97.0
2023-08-16,GOTO,93.0
2023-08-18,GOTO,92.0
2023-08-21,GOTO,88.0
2023-08-22,GOTO,88.0
2023-08-23,GOTO,86.0
2023-08-24,GOTO,85.0
2023-08-25,GOTO,84.0
2023-08-28,GOTO,85.0
2023-08-29,GOTO,91.0
2023-08-30,GOTO,91.0
2023-08-31,GOTO,96.0
2023-09-01,GOTO,95.0
2023-09-04,GOTO,93.0
2023-09-05,GOTO,90.0
2023-09-06,GOTO,91.0
2023-09-07,GOTO,94.0
2023-09-08,GOTO,93.0
2023-09-11,GOTO,89.0
2023-09-12,GOTO,88.0
2023-09-13,GOTO,87.0
2023-09-14,GOTO,88.0
2023-09-15,GOTO,92.0
2023-09-18,GOTO,92.0
2023-09-19,GOTO,90.0
2023-09-20,GOTO,90.0
2023-09-21,GOTO,88.0
2023-09-22,GOTO,87.0
2023-09-25,GOTO,87.0
2023-09-26,GOTO,87.0
2023-09-27,GOTO,86.0
2023-09-29,GOTO,85.0
2023-10-02,GOTO,85.0
2023-10-03,GOTO,83.0
2023-10-04,GOTO,82.0
2023-10-05,GOTO,84.0
2023-10-06,GOTO,84.0
2023-10-09,GOTO,83.0
2023-10-10,GOTO,82.0
2023-10-11,GOTO,79.0
2023-10-12,GOTO,73.0
2023-10-13,GOTO,67.0
2023-10-16,GOTO,66.0
2023-10-17,GOTO,65.0
2023-10-18,GOTO,63.0
2023-10-19,GOTO,64.0
2023-10-20,GOTO,60.0
2023-10-23,GOTO,63.0
2023-10-24,GOTO,63.0
2023-10-25,GOTO,60.0
2023-10-26,GOTO,57.0
2023-10-27,GOTO,56.0
2023-10-30,GOTO,56.0
2023-10-31,GOTO,60.0
2023-11-01,GOTO,62.0
2023-11-02,GOTO,71.0
2023-11-03,GOTO,70.0
2023-11-06,GOTO,76.0
2023-11-07,GOTO,77.0
2023-11-08,GOTO,76.0
2023-11-09,GOTO,75.0
2023-11-10,GOTO,76.0
2023-11-13,GOTO,79.0
2023-11-14,GOTO,81.0
2023-11-15,GOTO,86.0
2023-11-16,GOTO,86.0
2023-11-17,GOTO,84.0
2023-11-20,GOTO,89.0
2023-11-21,GOTO,88.0
2023-11-22,GOTO,84.0
2023-11-23,GOTO,94.0
2023-11-24,GOTO,94.0
2023-11-27,GOTO,95.0
2023-11-28,GOTO,91.0
2023-11-29,GOTO,94.0
2023-11-30,GOTO,97.0
2023-12-01,GOTO,109.0
2023-12-04,GOTO,100.0
2023-12-05,GOTO,101.0
2023-12-06,GOTO,92.0
2023-12-07,GOTO,95.0
2023-12-08,GOTO,108.0
2023-12-11,GOTO,86.0
2023-12-12,GOTO,94.0
2023-12-13,GOTO,89.0
2023-12-14,GOTO,94.0
2023-12-15,GOTO,93.0
2023-12-18,GOTO,86.0
2023-12-19,GOTO,87.0
2023-12-20,GOTO,88.0
2023-12-21,GOTO,88.0
2023-12-22,GOTO,86.0
2023-12-27,GOTO,85.0
2023-12-28,GOTO,85.0
2023-12-29,GOTO,86.0
2024-01-02,GOTO,87.0
2024-01-03,GOTO,88.0
2024-01-04,GOTO,87.0
2024-01-05,GOTO,86.0
2024-01-08,GOTO,86.0
2024-01-09,GOTO,88.0
2024-01-10,GOTO,87.0
2024-01-11,GOTO,91.0
2024-01-12,GOTO,91.0
2024-01-15,GOTO,91.0
2024-01-16,GOTO,90.0
2024-01-17,GOTO,87.0
2024-01-18,GOTO,87.0
2024-01-19,GOTO,86.0
2024-01-22,GOTO,87.0
2024-01-23,GOTO,85.0
2024-01-24,GOTO,84.0
2024-01-25,GOTO,84.0
2024-01-26,GOTO,82.0
2024-01-29,GOTO,78.0
2024-01-30,GOTO,87.0
2024-01-31,GOTO,88.0
2024-02-01,GOTO,90.0
2024-02-02,GOTO,90.0
2024-02-05,GOTO,84.0
2024-02-06,GOTO,84.0
2024-02-07,GOTO,84.0
